MonitoringStation,EventId,Cruise,Program,Project,Agency,Source,Station,SampleDate,SampleTime,TotalDepth,UpperPycnocline,LowerPycnocline,Depth,Layer,SampleType,SampleReplicateType,Parameter,Qualifier,MeasureValue,Unit,Method,Lab,Problem,PrecisionPC,BiasPC,Details,Latitude,Longitude,TierLevel
"CB6.4",420757,"BAY668","TWQM","MAIN","VADEQ","ODU","CB6.4",3/14/2016,17:19:00,10,6.00,7.00,5,"AP","ISM","M1","DO",,12.30000,"MG/L","F04 ",,,,,,37.23653,-76.20799,"T3"
"CB6.4",420757,"BAY668","TWQM","MAIN","VADEQ","ODU","CB6.4",3/14/2016,17:19:00,10,6.00,7.00,9,"B ","ISM","M1","DO",,11.19000,"MG/L","F04 ",,,,,,37.23653,-76.20799,"T3"
"CB6.4",416722,"BAY666","TWQM","MAIN","VADEQ","ODU","CB6.4",2/9/2016,12:56:00,10,5.00,5.00,8,"M ","ISM","M1","DO",,9.81000,"MG/L","F04 ",,,,,,37.23653,-76.20799,"T3"
"CB6.4",416722,"BAY666","TWQM","MAIN","VADEQ","ODU","CB6.4",2/9/2016,12:56:00,10,5.00,5.00,1,"S ","ISM","M1","DO",,11.30000,"MG/L","F04 ",,,,,,37.23653,-76.20799,"T3"
"CB6.4",416722,"BAY666","TWQM","MAIN","VADEQ","ODU","CB6.4",2/9/2016,12:56:00,10,5.00,5.00,4,"AP","ISM","M1","DO",,10.64000,"MG/L","F04 ",,,,,,37.23653,-76.20799,"T3"
"CB6.4",416722,"BAY666","TWQM","MAIN","VADEQ","ODU","CB6.4",2/9/2016,12:56:00,10,5.00,5.00,9,"B ","ISM","M1","DO",,9.82000,"MG/L","F04 ",,,,,,37.23653,-76.20799,"T3"
"CB6.4",416722,"BAY666","TWQM","MAIN","VADEQ","ODU","CB6.4",2/9/2016,12:56:00,10,5.00,5.00,6,"BP","ISM","M1","DO",,10.01000,"MG/L","F04 ",,,,,,37.23653,-76.20799,"T3"
"CB6.4",416722,"BAY666","TWQM","MAIN","VADEQ","ODU","CB6.4",2/9/2016,12:56:00,10,5.00,5.00,2,"M ","ISM","M1","DO",,11.22000,"MG/L","F04 ",,,,,,37.23653,-76.20799,"T3"
"CB6.4",416722,"BAY666","TWQM","MAIN","VADEQ","ODU","CB6.4",2/9/2016,12:56:00,10,5.00,5.00,3,"M ","ISM","M1","DO",,10.82000,"MG/L","F04 ",,,,,,37.23653,-76.20799,"T3"
"CB6.4",416722,"BAY666","TWQM","MAIN","VADEQ","ODU","CB6.4",2/9/2016,12:56:00,10,5.00,5.00,5,"M ","ISM","M1","DO",,10.59000,"MG/L","F04 ",,,,,,37.23653,-76.20799,"T3"
"CB6.4",416722,"BAY666","TWQM","MAIN","VADEQ","ODU","CB6.4",2/9/2016,12:56:00,10,5.00,5.00,7,"M ","ISM","M1","DO",,9.85000,"MG/L","F04 ",,,,,,37.23653,-76.20799,"T3"
"CB6.4",416721,"BAY664","TWQM","MAIN","VADEQ","ODU","CB6.4",1/11/2016,14:03:00,10,6.00,6.00,4,"M ","ISM","M1","DO",,10.28000,"MG/L","F04 ",,,,,,37.23653,-76.20799,"T3"
"CB6.4",416721,"BAY664","TWQM","MAIN","VADEQ","ODU","CB6.4",1/11/2016,14:03:00,10,6.00,6.00,6,"M ","ISM","M1","DO",,9.79000,"MG/L","F04 ",,,,,,37.23653,-76.20799,"T3"
"CB6.4",416721,"BAY664","TWQM","MAIN","VADEQ","ODU","CB6.4",1/11/2016,14:03:00,10,6.00,6.00,8,"M ","ISM","M1","DO",,9.63000,"MG/L","F04 ",,,,,,37.23653,-76.20799,"T3"
"CB6.4",416721,"BAY664","TWQM","MAIN","VADEQ","ODU","CB6.4",1/11/2016,14:03:00,10,6.00,6.00,1,"S ","ISM","M1","DO",,10.45000,"MG/L","F04 ",,,,,,37.23653,-76.20799,"T3"
"CB6.4",412899,"BAY662","TWQM","MAIN","VADEQ","ODU","CB6.4",12/15/2015,11:53:00,10,,,1,"S ","ISM","M1","DO",,9.01000,"MG/L","F04 ",,,,,,37.23653,-76.20799,"T3"
"CB6.4",416721,"BAY664","TWQM","MAIN","VADEQ","ODU","CB6.4",1/11/2016,14:03:00,10,6.00,6.00,5,"AP","ISM","M1","DO",,10.12000,"MG/L","F04 ",,,,,,37.23653,-76.20799,"T3"
"CB6.4",416721,"BAY664","TWQM","MAIN","VADEQ","ODU","CB6.4",1/11/2016,14:03:00,10,6.00,6.00,9,"B ","ISM","M1","DO",,9.60000,"MG/L","F04 ",,,,,,37.23653,-76.20799,"T3"
"CB6.4",416721,"BAY664","TWQM","MAIN","VADEQ","ODU","CB6.4",1/11/2016,14:03:00,10,6.00,6.00,7,"BP","ISM","M1","DO",,9.70000,"MG/L","F04 ",,,,,,37.23653,-76.20799,"T3"
"CB6.4",416721,"BAY664","TWQM","MAIN","VADEQ","ODU","CB6.4",1/11/2016,14:03:00,10,6.00,6.00,2,"M ","ISM","M1","DO",,10.45000,"MG/L","F04 ",,,,,,37.23653,-76.20799,"T3"
"CB6.4",416721,"BAY664","TWQM","MAIN","VADEQ","ODU","CB6.4",1/11/2016,14:03:00,10,6.00,6.00,3,"M ","ISM","M1","DO",,10.41000,"MG/L","F04 ",,,,,,37.23653,-76.20799,"T3"
"CB6.4",412899,"BAY662","TWQM","MAIN","VADEQ","ODU","CB6.4",12/15/2015,11:53:00,10,,,7,"M ","ISM","M1","DO",,8.72000,"MG/L","F04 ",,,,,,37.23653,-76.20799,"T3"
"CB6.4",412899,"BAY662","TWQM","MAIN","VADEQ","ODU","CB6.4",12/15/2015,11:53:00,10,,,8,"M ","ISM","M1","DO",,8.64000,"MG/L","F04 ",,,,,,37.23653,-76.20799,"T3"
"CB6.4",412899,"BAY662","TWQM","MAIN","VADEQ","ODU","CB6.4",12/15/2015,11:53:00,10,,,3,"AP","ISM","M1","DO",,8.90000,"MG/L","F04 ",,,,,,37.23653,-76.20799,"T3"
"CB6.4",412899,"BAY662","TWQM","MAIN","VADEQ","ODU","CB6.4",12/15/2015,11:53:00,10,,,9,"B ","ISM","M1","DO",,8.63000,"MG/L","F04 ",,,,,,37.23653,-76.20799,"T3"
"CB6.4",412899,"BAY662","TWQM","MAIN","VADEQ","ODU","CB6.4",12/15/2015,11:53:00,10,,,6,"BP","ISM","M1","DO",,8.74000,"MG/L","F04 ",,,,,,37.23653,-76.20799,"T3"
"CB6.4",412899,"BAY662","TWQM","MAIN","VADEQ","ODU","CB6.4",12/15/2015,11:53:00,10,,,2,"M ","ISM","M1","DO",,8.98000,"MG/L","F04 ",,,,,,37.23653,-76.20799,"T3"
"CB6.4",412899,"BAY662","TWQM","MAIN","VADEQ","ODU","CB6.4",12/15/2015,11:53:00,10,,,4,"M ","ISM","M1","DO",,8.86000,"MG/L","F04 ",,,,,,37.23653,-76.20799,"T3"
"CB6.4",412899,"BAY662","TWQM","MAIN","VADEQ","ODU","CB6.4",12/15/2015,11:53:00,10,,,5,"M ","ISM","M1","DO",,8.79000,"MG/L","F04 ",,,,,,37.23653,-76.20799,"T3"
"CB6.4",412898,"BAY661","TWQM","MAIN","VADEQ","ODU","CB6.4",11/24/2015,11:42:00,9,,,7,"M ","ISM","M1","DO",,8.58000,"MG/L","F04 ",,,,,,37.23653,-76.20799,"T3"
"CB6.4",412898,"BAY661","TWQM","MAIN","VADEQ","ODU","CB6.4",11/24/2015,11:42:00,9,,,1,"S ","ISM","M1","DO",,8.84000,"MG/L","F04 ",,,,,,37.23653,-76.20799,"T3"
"CB6.4",412898,"BAY661","TWQM","MAIN","VADEQ","ODU","CB6.4",11/24/2015,11:42:00,9,,,6,"BP","ISM","M1","DO",,8.60000,"MG/L","F04 ",,,,,,37.23653,-76.20799,"T3"
"CB6.4",412898,"BAY661","TWQM","MAIN","VADEQ","ODU","CB6.4",11/24/2015,11:42:00,9,,,2,"M ","ISM","M1","DO",,8.78000,"MG/L","F04 ",,,,,,37.23653,-76.20799,"T3"
"CB6.4",412898,"BAY661","TWQM","MAIN","VADEQ","ODU","CB6.4",11/24/2015,11:42:00,9,,,4,"M ","ISM","M1","DO",,8.67000,"MG/L","F04 ",,,,,,37.23653,-76.20799,"T3"
"CB6.4",412898,"BAY661","TWQM","MAIN","VADEQ","ODU","CB6.4",11/24/2015,11:42:00,9,,,5,"M ","ISM","M1","DO",,8.63000,"MG/L","F04 ",,,,,,37.23653,-76.20799,"T3"
"CB6.4",412898,"BAY661","TWQM","MAIN","VADEQ","ODU","CB6.4",11/24/2015,11:42:00,9,,,3,"AP","ISM","M1","DO",,8.72000,"MG/L","F04 ",,,,,,37.23653,-76.20799,"T3"
"CB6.4",412898,"BAY661","TWQM","MAIN","VADEQ","ODU","CB6.4",11/24/2015,11:42:00,9,,,8,"B ","ISM","M1","DO",,8.56000,"MG/L","F04 ",,,,,,37.23653,-76.20799,"T3"
"CB6.4",394139,"BAY631","TWQM","MAIN","VADEQ","ODU","CB6.4",8/27/2014,15:08:00,10,8.00,8.00,8,"M ","ISM","M1","DO",,6.21000,"MG/L","F04 ",,,,,,37.23653,-76.20799,"T3"
"CB6.4",394139,"BAY631","TWQM","MAIN","VADEQ","ODU","CB6.4",8/27/2014,15:08:00,10,8.00,8.00,1,"S ","ISM","M1","DO",,8.05000,"MG/L","F04 ",,,,,,37.23653,-76.20799,"T3"
"CB6.4",394138,"BAY630","TWQM","MAIN","VADEQ","ODU","CB6.4",8/5/2014,16:48:00,8,6.00,6.00,3,"M ","ISM","M1","DO",,8.88000,"MG/L","F04 ",,,,,,37.23653,-76.20799,"T3"
"CB6.4",394138,"BAY630","TWQM","MAIN","VADEQ","ODU","CB6.4",8/5/2014,16:48:00,8,6.00,6.00,4,"M ","ISM","M1","DO",,8.73000,"MG/L","F04 ",,,,,,37.23653,-76.20799,"T3"
"CB6.4",394138,"BAY630","TWQM","MAIN","VADEQ","ODU","CB6.4",8/5/2014,16:48:00,8,6.00,6.00,6,"M ","ISM","M1","DO",,6.68000,"MG/L","F04 ",,,,,,37.23653,-76.20799,"T3"
"CB6.4",394138,"BAY630","TWQM","MAIN","VADEQ","ODU","CB6.4",8/5/2014,16:48:00,8,6.00,6.00,1,"S ","ISM","M1","DO",,8.60000,"MG/L","F04 ",,,,,,37.23653,-76.20799,"T3"
"CB6.4",394139,"BAY631","TWQM","MAIN","VADEQ","ODU","CB6.4",8/27/2014,15:08:00,10,8.00,8.00,7,"AP","ISM","M1","DO",,7.09000,"MG/L","F04 ",,,,,,37.23653,-76.20799,"T3"
"CB6.4",394139,"BAY631","TWQM","MAIN","VADEQ","ODU","CB6.4",8/27/2014,15:08:00,10,8.00,8.00,9,"B ","ISM","M1","DO",,3.82000,"MG/L","F04 ",,,,,,37.23653,-76.20799,"T3"
"CB6.4",394139,"BAY631","TWQM","MAIN","VADEQ","ODU","CB6.4",8/27/2014,15:08:00,10,8.00,8.00,9,"BP","ISM","M1","DO",,3.82000,"MG/L","F04 ",,,,,,37.23653,-76.20799,"T3"
"CB6.4",394139,"BAY631","TWQM","MAIN","VADEQ","ODU","CB6.4",8/27/2014,15:08:00,10,8.00,8.00,2,"M ","ISM","M1","DO",,7.94000,"MG/L","F04 ",,,,,,37.23653,-76.20799,"T3"
"CB6.4",394139,"BAY631","TWQM","MAIN","VADEQ","ODU","CB6.4",8/27/2014,15:08:00,10,8.00,8.00,3,"M ","ISM","M1","DO",,7.86000,"MG/L","F04 ",,,,,,37.23653,-76.20799,"T3"
"CB6.4",394139,"BAY631","TWQM","MAIN","VADEQ","ODU","CB6.4",8/27/2014,15:08:00,10,8.00,8.00,4,"M ","ISM","M1","DO",,7.78000,"MG/L","F04 ",,,,,,37.23653,-76.20799,"T3"
"CB6.4",394139,"BAY631","TWQM","MAIN","VADEQ","ODU","CB6.4",8/27/2014,15:08:00,10,8.00,8.00,5,"M ","ISM","M1","DO",,7.70000,"MG/L","F04 ",,,,,,37.23653,-76.20799,"T3"
"CB6.4",394139,"BAY631","TWQM","MAIN","VADEQ","ODU","CB6.4",8/27/2014,15:08:00,10,8.00,8.00,6,"M ","ISM","M1","DO",,7.51000,"MG/L","F04 ",,,,,,37.23653,-76.20799,"T3"
"CB6.4",394138,"BAY630","TWQM","MAIN","VADEQ","ODU","CB6.4",8/5/2014,16:48:00,8,6.00,6.00,5,"AP","ISM","M1","DO",,8.15000,"MG/L","F04 ",,,,,,37.23653,-76.20799,"T3"
"CB6.4",394138,"BAY630","TWQM","MAIN","VADEQ","ODU","CB6.4",8/5/2014,16:48:00,8,6.00,6.00,7,"B ","ISM","M1","DO",,6.47000,"MG/L","F04 ",,,,,,37.23653,-76.20799,"T3"
"CB6.4",394138,"BAY630","TWQM","MAIN","VADEQ","ODU","CB6.4",8/5/2014,16:48:00,8,6.00,6.00,7,"BP","ISM","M1","DO",,6.47000,"MG/L","F04 ",,,,,,37.23653,-76.20799,"T3"
"CB6.4",394138,"BAY630","TWQM","MAIN","VADEQ","ODU","CB6.4",8/5/2014,16:48:00,8,6.00,6.00,2,"M ","ISM","M1","DO",,8.74000,"MG/L","F04 ",,,,,,37.23653,-76.20799,"T3"
"CB6.4",394137,"BAY629","TWQM","MAIN","VADEQ","ODU","CB6.4",7/22/2014,15:58:00,9,7.00,7.00,8,"B ","ISM","M1","DO",,5.34000,"MG/L","F04 ",,,,,,37.23653,-76.20799,"T3"
"CB6.4",394137,"BAY629","TWQM","MAIN","VADEQ","ODU","CB6.4",7/22/2014,15:58:00,9,7.00,7.00,8,"BP","ISM","M1","DO",,5.34000,"MG/L","F04 ",,,,,,37.23653,-76.20799,"T3"
"CB6.4",394137,"BAY629","TWQM","MAIN","VADEQ","ODU","CB6.4",7/22/2014,15:58:00,9,7.00,7.00,2,"M ","ISM","M1","DO",,8.78000,"MG/L","F04 ",,,,,,37.23653,-76.20799,"T3"
"CB6.4",394137,"BAY629","TWQM","MAIN","VADEQ","ODU","CB6.4",7/22/2014,15:58:00,9,7.00,7.00,3,"M ","ISM","M1","DO",,8.30000,"MG/L","F04 ",,,,,,37.23653,-76.20799,"T3"
"CB6.4",394137,"BAY629","TWQM","MAIN","VADEQ","ODU","CB6.4",7/22/2014,15:58:00,9,7.00,7.00,4,"M ","ISM","M1","DO",,7.84000,"MG/L","F04 ",,,,,,37.23653,-76.20799,"T3"
"CB6.4",394137,"BAY629","TWQM","MAIN","VADEQ","ODU","CB6.4",7/22/2014,15:58:00,9,7.00,7.00,5,"M ","ISM","M1","DO",,7.27000,"MG/L","F04 ",,,,,,37.23653,-76.20799,"T3"
"CB6.4",394137,"BAY629","TWQM","MAIN","VADEQ","ODU","CB6.4",7/22/2014,15:58:00,9,7.00,7.00,7,"M ","ISM","M1","DO",,6.69000,"MG/L","F04 ",,,,,,37.23653,-76.20799,"T3"
"CB6.4",394137,"BAY629","TWQM","MAIN","VADEQ","ODU","CB6.4",7/22/2014,15:58:00,9,7.00,7.00,1,"S ","ISM","M1","DO",,8.86000,"MG/L","F04 ",,,,,,37.23653,-76.20799,"T3"
"CB6.4",394136,"BAY628","TWQM","MAIN","VADEQ","ODU","CB6.4",7/10/2014,08:09:00,9,3.00,3.00,2,"AP","ISM","M1","DO",,6.34000,"MG/L","F04 ",,,,,,37.23653,-76.20799,"T3"
"CB6.4",394051,"BAY627","TWQM","MAIN","VADEQ","ODU","CB6.4",6/24/2014,16:04:00,9,,,1,"S ","ISM","M1","DO",,9.71000,"MG/L","F04 ",,,,,,37.23653,-76.20799,"T3"
"CB6.4",394051,"BAY627","TWQM","MAIN","VADEQ","ODU","CB6.4",6/24/2014,16:04:00,9,,,5,"M ","ISM","M1","DO",,6.82000,"MG/L","F04 ",,,,,,37.23653,-76.20799,"T3"
"CB6.4",394051,"BAY627","TWQM","MAIN","VADEQ","ODU","CB6.4",6/24/2014,16:04:00,9,,,7,"M ","ISM","M1","DO",,4.71000,"MG/L","F04 ",,,,,,37.23653,-76.20799,"T3"
"CB6.4",394136,"BAY628","TWQM","MAIN","VADEQ","ODU","CB6.4",7/10/2014,08:09:00,9,3.00,3.00,8,"B ","ISM","M1","DO",,5.94000,"MG/L","F04 ",,,,,,37.23653,-76.20799,"T3"
"CB6.4",394136,"BAY628","TWQM","MAIN","VADEQ","ODU","CB6.4",7/10/2014,08:09:00,9,3.00,3.00,4,"BP","ISM","M1","DO",,6.04000,"MG/L","F04 ",,,,,,37.23653,-76.20799,"T3"
"CB6.4",394136,"BAY628","TWQM","MAIN","VADEQ","ODU","CB6.4",7/10/2014,08:09:00,9,3.00,3.00,3,"M ","ISM","M1","DO",,6.27000,"MG/L","F04 ",,,,,,37.23653,-76.20799,"T3"
"CB6.4",394136,"BAY628","TWQM","MAIN","VADEQ","ODU","CB6.4",7/10/2014,08:09:00,9,3.00,3.00,5,"M ","ISM","M1","DO",,5.91000,"MG/L","F04 ",,,,,,37.23653,-76.20799,"T3"
"CB6.4",394136,"BAY628","TWQM","MAIN","VADEQ","ODU","CB6.4",7/10/2014,08:09:00,9,3.00,3.00,6,"M ","ISM","M1","DO",,5.91000,"MG/L","F04 ",,,,,,37.23653,-76.20799,"T3"
"CB6.4",394136,"BAY628","TWQM","MAIN","VADEQ","ODU","CB6.4",7/10/2014,08:09:00,9,3.00,3.00,7,"M ","ISM","M1","DO",,5.91000,"MG/L","F04 ",,,,,,37.23653,-76.20799,"T3"
"CB6.4",394136,"BAY628","TWQM","MAIN","VADEQ","ODU","CB6.4",7/10/2014,08:09:00,9,3.00,3.00,1,"S ","ISM","M1","DO",,6.42000,"MG/L","F04 ",,,,,,37.23653,-76.20799,"T3"
"CB6.4",394137,"BAY629","TWQM","MAIN","VADEQ","ODU","CB6.4",7/22/2014,15:58:00,9,7.00,7.00,6,"AP","ISM","M1","DO",,6.78000,"MG/L","F04 ",,,,,,37.23653,-76.20799,"T3"
"CB6.4",394050,"BAY626","TWQM","MAIN","VADEQ","ODU","CB6.4",6/4/2014,08:52:00,9,4.00,4.00,5,"BP","ISM","M1","DO",,7.09000,"MG/L","F04 ",,,,,,37.23653,-76.20799,"T3"
"CB6.4",394050,"BAY626","TWQM","MAIN","VADEQ","ODU","CB6.4",6/4/2014,08:52:00,9,4.00,4.00,2,"M ","ISM","M1","DO",,9.43000,"MG/L","F04 ",,,,,,37.23653,-76.20799,"T3"
"CB6.4",394050,"BAY626","TWQM","MAIN","VADEQ","ODU","CB6.4",6/4/2014,08:52:00,9,4.00,4.00,4,"M ","ISM","M1","DO",,8.74000,"MG/L","F04 ",,,,,,37.23653,-76.20799,"T3"
"CB6.4",394050,"BAY626","TWQM","MAIN","VADEQ","ODU","CB6.4",6/4/2014,08:52:00,9,4.00,4.00,3,"AP","ISM","M1","DO",,9.21000,"MG/L","F04 ",,,,,,37.23653,-76.20799,"T3"
"CB6.4",394050,"BAY626","TWQM","MAIN","VADEQ","ODU","CB6.4",6/4/2014,08:52:00,9,4.00,4.00,8,"B ","ISM","M1","DO",,4.81000,"MG/L","F04 ",,,,,,37.23653,-76.20799,"T3"
"CB6.4",394050,"BAY626","TWQM","MAIN","VADEQ","ODU","CB6.4",6/4/2014,08:52:00,9,4.00,4.00,6,"M ","ISM","M1","DO",,5.50000,"MG/L","F04 ",,,,,,37.23653,-76.20799,"T3"
"CB6.4",394050,"BAY626","TWQM","MAIN","VADEQ","ODU","CB6.4",6/4/2014,08:52:00,9,4.00,4.00,7,"M ","ISM","M1","DO",,4.74000,"MG/L","F04 ",,,,,,37.23653,-76.20799,"T3"
"CB6.4",394050,"BAY626","TWQM","MAIN","VADEQ","ODU","CB6.4",6/4/2014,08:52:00,9,4.00,4.00,1,"S ","ISM","M1","DO",,9.30000,"MG/L","F04 ",,,,,,37.23653,-76.20799,"T3"
"CB6.4",394051,"BAY627","TWQM","MAIN","VADEQ","ODU","CB6.4",6/24/2014,16:04:00,9,,,3,"AP","ISM","M1","DO",,8.64000,"MG/L","F04 ",,,,,,37.23653,-76.20799,"T3"
"CB6.4",394051,"BAY627","TWQM","MAIN","VADEQ","ODU","CB6.4",6/24/2014,16:04:00,9,,,8,"B ","ISM","M1","DO",,4.04000,"MG/L","F04 ",,,,,,37.23653,-76.20799,"T3"
"CB6.4",394051,"BAY627","TWQM","MAIN","VADEQ","ODU","CB6.4",6/24/2014,16:04:00,9,,,6,"BP","ISM","M1","DO",,6.10000,"MG/L","F04 ",,,,,,37.23653,-76.20799,"T3"
"CB6.4",394051,"BAY627","TWQM","MAIN","VADEQ","ODU","CB6.4",6/24/2014,16:04:00,9,,,2,"M ","ISM","M1","DO",,9.45000,"MG/L","F04 ",,,,,,37.23653,-76.20799,"T3"
"CB6.4",394051,"BAY627","TWQM","MAIN","VADEQ","ODU","CB6.4",6/24/2014,16:04:00,9,,,4,"M ","ISM","M1","DO",,7.96000,"MG/L","F04 ",,,,,,37.23653,-76.20799,"T3"
"CB6.4",394049,"BAY624","TWQM","MAIN","VADEQ","ODU","CB6.4",5/13/2014,16:07:00,9,3.00,3.00,4,"BP","ISM","M1","DO",,7.92000,"MG/L","F04 ",,,,,,37.23653,-76.20799,"T3"
"CB6.4",394049,"BAY624","TWQM","MAIN","VADEQ","ODU","CB6.4",5/13/2014,16:07:00,9,3.00,3.00,1,"S ","ISM","M1","DO",,11.41000,"MG/L","F04 ",,,,,,37.23653,-76.20799,"T3"
"CB6.4",394049,"BAY624","TWQM","MAIN","VADEQ","ODU","CB6.4",5/13/2014,16:07:00,9,3.00,3.00,6,"M ","ISM","M1","DO",,7.14000,"MG/L","F04 ",,,,,,37.23653,-76.20799,"T3"
"CB6.4",394049,"BAY624","TWQM","MAIN","VADEQ","ODU","CB6.4",5/13/2014,16:07:00,9,3.00,3.00,7,"M ","ISM","M1","DO",,7.02000,"MG/L","F04 ",,,,,,37.23653,-76.20799,"T3"
"CB6.4",394049,"BAY624","TWQM","MAIN","VADEQ","ODU","CB6.4",5/13/2014,16:07:00,9,3.00,3.00,2,"AP","ISM","M1","DO",,11.73000,"MG/L","F04 ",,,,,,37.23653,-76.20799,"T3"
"CB6.4",394049,"BAY624","TWQM","MAIN","VADEQ","ODU","CB6.4",5/13/2014,16:07:00,9,3.00,3.00,8,"B ","ISM","M1","DO",,7.95000,"MG/L","F04 ",,,,,,37.23653,-76.20799,"T3"
"CB6.4",394049,"BAY624","TWQM","MAIN","VADEQ","ODU","CB6.4",5/13/2014,16:07:00,9,3.00,3.00,3,"M ","ISM","M1","DO",,10.30000,"MG/L","F04 ",,,,,,37.23653,-76.20799,"T3"
"CB6.4",394049,"BAY624","TWQM","MAIN","VADEQ","ODU","CB6.4",5/13/2014,16:07:00,9,3.00,3.00,5,"M ","ISM","M1","DO",,7.47000,"MG/L","F04 ",,,,,,37.23653,-76.20799,"T3"
"CB6.4",393990,"BAY622","TWQM","MAIN","VADEQ","ODU","CB6.4",4/14/2014,12:24:00,9,5.00,5.00,7,"M ","ISM","M1","DO",,10.15000,"MG/L","F04 ",,,,,,37.23653,-76.20799,"T3"
"CB6.4",393990,"BAY622","TWQM","MAIN","VADEQ","ODU","CB6.4",4/14/2014,12:24:00,9,5.00,5.00,2,"M ","ISM","M1","DO",,11.08000,"MG/L","F04 ",,,,,,37.23653,-76.20799,"T3"
"CB6.4",393990,"BAY622","TWQM","MAIN","VADEQ","ODU","CB6.4",4/14/2014,12:24:00,9,5.00,5.00,1,"S ","ISM","M1","DO",,10.70000,"MG/L","F04 ",,,,,,37.23653,-76.20799,"T3"
"CB6.4",393990,"BAY622","TWQM","MAIN","VADEQ","ODU","CB6.4",4/14/2014,12:24:00,9,5.00,5.00,8,"B ","ISM","M1","DO",,9.80000,"MG/L","F04 ",,,,,,37.23653,-76.20799,"T3"
"CB6.4",393990,"BAY622","TWQM","MAIN","VADEQ","ODU","CB6.4",4/14/2014,12:24:00,9,5.00,5.00,6,"BP","ISM","M1","DO",,10.23000,"MG/L","F04 ",,,,,,37.23653,-76.20799,"T3"
"CB6.4",393990,"BAY622","TWQM","MAIN","VADEQ","ODU","CB6.4",4/14/2014,12:24:00,9,5.00,5.00,3,"M ","ISM","M1","DO",,11.09000,"MG/L","F04 ",,,,,,37.23653,-76.20799,"T3"
"CB6.4",393990,"BAY622","TWQM","MAIN","VADEQ","ODU","CB6.4",4/14/2014,12:24:00,9,5.00,5.00,5,"M ","ISM","M1","DO",,11.00000,"MG/L","F04 ",,,,,,37.23653,-76.20799,"T3"
"CB6.4",393990,"BAY622","TWQM","MAIN","VADEQ","ODU","CB6.4",4/14/2014,12:24:00,9,5.00,5.00,4,"AP","ISM","M1","DO",,11.05000,"MG/L","F04 ",,,,,,37.23653,-76.20799,"T3"
"CB6.4",393989,"BAY621","TWQM","MAIN","VADEQ","ODU","CB6.4",3/20/2014,14:29:00,10,4.00,4.00,3,"AP","ISM","M1","DO",,11.50000,"MG/L","F04 ",,,,,,37.23653,-76.20799,"T3"
"CB6.4",393989,"BAY621","TWQM","MAIN","VADEQ","ODU","CB6.4",3/20/2014,14:29:00,10,4.00,4.00,7,"M ","ISM","M1","DO",,11.19000,"MG/L","F04 ",,,,,,37.23653,-76.20799,"T3"
"CB6.4",393989,"BAY621","TWQM","MAIN","VADEQ","ODU","CB6.4",3/20/2014,14:29:00,10,4.00,4.00,8,"M ","ISM","M1","DO",,11.18000,"MG/L","F04 ",,,,,,37.23653,-76.20799,"T3"
"CB6.4",393989,"BAY621","TWQM","MAIN","VADEQ","ODU","CB6.4",3/20/2014,14:29:00,10,4.00,4.00,1,"S ","ISM","M1","DO",,11.44000,"MG/L","F04 ",,,,,,37.23653,-76.20799,"T3"
"CB6.4",393989,"BAY621","TWQM","MAIN","VADEQ","ODU","CB6.4",3/20/2014,14:29:00,10,4.00,4.00,9,"B ","ISM","M1","DO",,11.15000,"MG/L","F04 ",,,,,,37.23653,-76.20799,"T3"
"CB6.4",393989,"BAY621","TWQM","MAIN","VADEQ","ODU","CB6.4",3/20/2014,14:29:00,10,4.00,4.00,5,"BP","ISM","M1","DO",,11.33000,"MG/L","F04 ",,,,,,37.23653,-76.20799,"T3"
"CB6.4",393989,"BAY621","TWQM","MAIN","VADEQ","ODU","CB6.4",3/20/2014,14:29:00,10,4.00,4.00,2,"M ","ISM","M1","DO",,11.60000,"MG/L","F04 ",,,,,,37.23653,-76.20799,"T3"
"CB6.4",393989,"BAY621","TWQM","MAIN","VADEQ","ODU","CB6.4",3/20/2014,14:29:00,10,4.00,4.00,4,"M ","ISM","M1","DO",,11.45000,"MG/L","F04 ",,,,,,37.23653,-76.20799,"T3"
"CB6.4",393989,"BAY621","TWQM","MAIN","VADEQ","ODU","CB6.4",3/20/2014,14:29:00,10,4.00,4.00,6,"M ","ISM","M1","DO",,11.29000,"MG/L","F04 ",,,,,,37.23653,-76.20799,"T3"
"CB6.4",393957,"BAY618","TWQM","MAIN","VADEQ","ODU","CB6.4",2/18/2014,17:11:00,11,,,2,"M ","ISM","M1","DO",,12.29000,"MG/L","F04 ",,,,,,37.23653,-76.20799,"T3"
"CB6.4",393957,"BAY618","TWQM","MAIN","VADEQ","ODU","CB6.4",2/18/2014,17:11:00,11,,,4,"M ","ISM","M1","DO",,12.20000,"MG/L","F04 ",,,,,,37.23653,-76.20799,"T3"
"CB6.4",393957,"BAY618","TWQM","MAIN","VADEQ","ODU","CB6.4",2/18/2014,17:11:00,11,,,5,"M ","ISM","M1","DO",,12.14000,"MG/L","F04 ",,,,,,37.23653,-76.20799,"T3"
"CB6.4",393957,"BAY618","TWQM","MAIN","VADEQ","ODU","CB6.4",2/18/2014,17:11:00,11,,,6,"M ","ISM","M1","DO",,12.04000,"MG/L","F04 ",,,,,,37.23653,-76.20799,"T3"
